fEdep,runTime
338.697,53250282.743911
213.064,7765047.826947
141.893,24324663.548636
57.5156,24324663.548636
138.709,12371648.616018
476.491,3555095.414198
62.7033,15762697.255802
186.572,1418665.370461
71.7355,42905246.765844
165.603,29064866.665630
164.438,9898612.396720
166.645,19521000.104120
110.699,35990157.988485
140.525,8353535.421086
138.26,49754870.764104
158.064,2941932.800832
22.9313,13695903.043005
24.1512,11878539.966619
393.602,4843974.677898
75.6014,35176364.539355
218.263,1055632.432143
48.9235,10021716.950046
57.1245,13691972.442638
13.7814,10215873.902947
343.917,15999748.033929
212.972,10841302.009027
164.431,23452770.685938
466.902,2853274.286954
67.1457,2853274.286954
338.078,21798510.881620
262.989,21798510.881620
306.332,22700010.482296
119.113,1542098.776167
109.491,23468421.804321
29.326,12469005.848043
195.672,662944.636985
23.4358,14620872.666042
571.298,29757782.197430
19.003,15886170.111426
213.954,13766099.814455
129.49,8059105.052899
432.783,35280338.376025
58.7915,20156682.140817
317.569,74522627.617122
94.6181,34361067.184955
101.817,61880046.125259
89.4133,14174933.748897
156.066,77702570.225893
32.1985,1944976.092254
112.192,1944976.092254
29.3938,131562777.921158
141.07,131562777.921158
16.5845,7671229.758990
32.3743,24001958.399497
218.109,19337619.683799
519.004,18007529.762255
230.122,6584348.388644
228.01,9556951.859700
143.441,10176352.031705
162.754,11056278.968589
132.645,14291055.061929
177.499,82111860.215235
572.136,101598360.645159
82.7414,7556003.959969
38.6135,2879316.865823
177.069,35046752.650285
78.038,36144940.479926
42.9772,36144940.479926
121.022,66377450.648970
19.5802,68207270.271889
19.9104,68207270.271889
311.164,953993.913674
147.123,611663.047181
42.8515,611663.047181
60.3826,15389205.044901
181.414,27870674.928764
169.089,4932501.176833
460.385,33948347.709217
109.573,27186375.094356
120.163,18465146.726518
244.908,6643432.559074
25.1095,13078284.213606
171.54,96476067.266764
124.657,96476067.266764
17.7219,96476067.266764
204.869,18436078.268479
144.66,18436078.268479
126.986,18436078.268479
90.7308,18436078.268479
164.218,62120779.875029
195.397,23082759.665919
17.6971,19284681.472333
392.1,22264444.647608
428.645,3841894.291519
47.9745,245571.891518
217.225,6395848.855019
166.754,8344016.164921
63.6146,26118540.962990
25.0611,18540390.653423
131.492,9490361.731031
126.345,1781790.156077
29.6001,14024069.375747
153.286,37290429.836485
26.5345,7958355.275749
16.7316,7958355.275749
77.1159,11064476.107355
83.1858,13308206.009842
347.052,30964787.007414
661.329,23568374.471340
467.879,64963046.318177
212.692,24310667.694336
29.9787,24310667.694336
254.453,5401903.745334
98.6997,56346.316695
23.4715,56346.316695
247.088,16667586.695564
38.1965,10721549.613220
136.77,5681497.686598
100.622,7175818.103669
55.8757,10679495.783516
198.3,17734820.093188
67.5571,17734820.093188
108.412,17173804.572659
72.5306,7970173.811755
143.312,74999970.412112
474.441,57040048.002934
316.474,9355889.261979
212.183,21752462.069332
22.0045,45651239.928162
100.791,12279497.985959
47.9637,18503822.149109
118.785,12474428.754226
99.2822,42709399.415332
263.095,11705561.751624
34.3298,56318294.382250
124.325,170001.439851
132.667,13586350.421159
32.3964,14264086.763246
148.489,20524550.385498
429.747,7742084.867737
32.1476,2124862.668588
27.4756,125010834.288660
71.7329,13479859.727735
63.0107,13479859.727735
83.7558,13209212.859244
332.432,66248200.652297
87.7848,70510834.782224
64.8082,825350.569940
87.596,51844394.787386
53.7298,64659281.387586
54.5328,2675707.802770
232.27,37479397.353659
155.533,82897095.634028
163.106,76139285.080326
193.902,7443425.467584
337.588,15129260.053662
126.771,85190152.964824
148.004,6512611.386678
91.1064,32118683.535245
94.8222,32118683.535245
132.616,34917250.447064
219.142,7442292.058990
108.668,40844977.548814
161.292,4906012.645427
33.9435,22234283.783487
121.932,2933067.256302
131.432,4086507.607476
31.8988,16977047.748093
32.4695,11800478.018869
39.284,30124432.114901
208.245,6808446.929075
102.861,6808446.929075
270.278,6808446.929075
165.89,448099.487579
39.1991,10204857.730855
227.873,10204857.730855
143.165,44668591.477091
82.7558,44668591.477091
133.2,31703417.615703
126.047,31703417.615703
